Downloads;Link;Size;Rating;Authors;Difficulty;Exits;Featured;Demo;Date;Id;Name
813;https://dl.smwcentral.net/5499/Euphoria%20Isle.zip;125000;3.5;"[""Caracc"", ""Crispy"", ""NoelYoshi"", ""Spud Alpha"", ""SyStemkraSh"", ""Zildjian""]";Normal;12;false;true;2013-09-18T18:20:51.0;5499;Euphoria Isle
344;https://dl.smwcentral.net/18831/First%20Foray%20C3%20Demo%20v1.1.zip;30720;3.5;"[""Minuy600""]";Normal;5;false;true;2019-01-05T23:15:59.0;18831;First Foray
651;https://dl.smwcentral.net/9956/HILTSWALTB.zip;142070;3.5;"[""Zildjian""]";Normal;5;false;false;2015-08-02T08:57:33.0;9956;How I Learned to Stop Worrying and Love the Bob-omb
968;https://dl.smwcentral.net/15921/Kruela%20Mario.zip;359710;3.5;"[""xHF01x""]";Kaizo: Hard;29;true;false;2017-07-23T09:44:28.0;15921;Kruela Mario
345;https://dl.smwcentral.net/9941/MATT%20Beta%20Demo.zip;120320;3.5;"[""Master S""]";Normal;3;false;true;2015-05-12T00:34:20.0;9941;Mario and the Thwomp
955;https://dl.smwcentral.net/5982/MRTYI%20demo.zip;159150;3.5;"[""supernova38""]";Easy;12;false;true;2013-12-19T01:30:59.0;5982;Mario Returns To Yoshi's Island
342;https://dl.smwcentral.net/10037/Mario%20to%20the%20rescue%21.zip;124630;3.5;"[""Medic""]";Normal;7;false;true;2015-02-27T20:17:22.0;10037;Mario to the Rescue
362;https://dl.smwcentral.net/9725/Mario%20-%20Apocalypse%20Dawn%20Demo%201.zip;96730;3.5;"[""BulletBillTime""]";Normal;5;false;true;2015-02-05T22:40:35.0;9725;Mario: Apocalypse Dawn
618;https://dl.smwcentral.net/5060/OMM%20with%20overworld%201.zip;16630;3.5;"[""Youmu Konpaku""]";Easy;6;false;true;2013-07-06T22:16:57.0;5060;Odd Master Mario
1088;https://dl.smwcentral.net/6763/Persus.zip;142880;3.5;"[""Todd""]";Easy;1;false;false;2014-06-25T05:40:21.0;6763;Persus: A Toad Adventure
708;https://dl.smwcentral.net/10108/MelinRescue.zip;101040;3.5;"[""ZG STAFF""]";Normal;13;false;true;2015-10-16T18:05:49.0;10108;Rachell's Melin Rescue!
501;https://dl.smwcentral.net/9945/super_amazing_world4.zip;181370;3.5;"[""uyuyuy99""]";Normal;8;false;true;2015-09-20T17:41:30.0;9945;Super Amazing World
501;https://dl.smwcentral.net/10184/Super%20Mario%20Expedition.zip;109690;3.5;"[""akacesfan""]";Easy;8;false;true;2015-11-06T10:35:06.0;10184;Super Mario Expedition
390;https://dl.smwcentral.net/10205/Vanilla%20Land%20%28EN%29.zip;19090;3.5;"[""DatLeon""]";Hard;2;false;false;2015-02-10T02:07:44.0;10205;Super Mario in the Vanilla Forest
4301;https://dl.smwcentral.net/10289/AltheronX.zip;96680;3.5;"[""AltheronX""]";Easy;6;false;true;2015-11-07T11:22:35.0;10289;Super Mario World Reloaded
2121;https://dl.smwcentral.net/9053/koopalings%20-%20demo.zip;55650;3.5;"[""mario and luigi""]";Normal;15;false;true;2014-09-03T22:39:04.0;9053;Super Mario World: The 7 Koopalings Return
487;https://dl.smwcentral.net/10017/Egg_Rescue_V1.2.zip;24010;3.5;"[""Samuka97""]";Normal;1;false;false;2015-05-29T23:06:37.0;10017;Super Mario: The Egg Rescue
418;https://dl.smwcentral.net/18962/The%20Big%20Five.zip;309510;3.5;"[""Atomic-Citrus""]";Kaizo: Hard;5;false;false;2019-02-24T15:24:55.0;18962;The Big Five
443;https://dl.smwcentral.net/10244/The%20Lost%20Land.zip;107760;3.5;"[""Tahixham""]";Normal;2;false;false;2015-01-14T22:02:01.0;10244;The Lost Land
482;https://dl.smwcentral.net/10096/Missing%20Plot.zip;36490;3.5;"[""Huxellberger""]";Normal;13;false;true;2015-10-25T19:02:57.0;10096;The Missing Plot
414;https://dl.smwcentral.net/9835/tMPHE.zip;119760;3.5;"[""Diddy Kong""]";Easy;2;false;false;2015-01-14T22:12:21.0;9835;The Most Pointless Hack Ever
618;https://dl.smwcentral.net/10112/wario%20land.zip;188790;3.5;"[""mariomaster13""]";Easy;5;false;true;2015-08-04T19:45:10.0;10112;Wario Land 6
502;https://dl.smwcentral.net/10211/Whats%20Thanksgiving%20Without%20Turkey.zip;105350;3.5;"[""OmegaLuigi""]";Easy;2;false;false;2015-05-11T22:48:38.0;10211;What's Thanksgiving Without Turkey?
909;https://dl.smwcentral.net/14969/MintGreenYoshi_s_Challenge.zip;125450;3.5;"[""Emerald Shell""]";Pit;1;false;false;2017-02-06T21:15:30.0;14969;MintGreenYoshi's Challenge
1248;https://dl.smwcentral.net/14465/SMWHcollab_1_2.zip;293810;3.5;"[""Luks"", ""Neidave"", ""RedAstaire"", ""ShUriK KiD"", ""WhiteYoshiEgg"", ""Wysey""]";Hard;10;false;false;2016-09-26T22:25:03.0;14465;SMWHacking.de Collab ½
1056;https://dl.smwcentral.net/9038/every%20level%20lemmy%20-%20version%203.zip;116880;3.4;"[""mario and luigi""]";Normal;10;false;false;2014-09-03T22:34:23.0;9038;EVERY LEVEL LEMMY!
1276;https://dl.smwcentral.net/15656/JAPSMWH.zip;30190;3.4;"[""SwagAssMustafa""]";Normal;8;false;true;2017-06-10T23:07:21.0;15656;Just a Pure Vanilla Super Mario World Hack
668;https://dl.smwcentral.net/14633/Mario%20in%20Whatever%20Land%20%28V.0.11%29.zip;32060;3.4;"[""niko""]";Hard;8;false;true;2016-11-18T05:47:12.0;14633;Mario in Whatever Land
4289;https://dl.smwcentral.net/10266/A%20Metal%20Hack%20Demo.zip;110910;3.4;"[""Eric Maia""]";Easy;5;false;true;2015-11-01T15:19:49.0;10266;A Metal Hack
764;https://dl.smwcentral.net/15476/L4good%20island.zip;158860;3.4;"[""L4good""]";Easy;6;false;true;2017-04-16T09:35:45.0;15476;L4good Island
6610;https://dl.smwcentral.net/10166/SMW-HC_Demo2_069a.zip;135300;3.4;"[""EvilGames""]";Easy;6;false;true;2015-12-01T18:41:24.0;10166;Super Mario World - Hack Project
1487;https://dl.smwcentral.net/9653/The%20Unworld.zip;216750;3.4;"[""dottedgirl""]";Normal;92;false;false;2015-08-13T11:31:32.0;9653;The Unworld
940;https://dl.smwcentral.net/13885/Yoshivert99%27s%20hack%20%281.5%29.zip;271200;3.4;"[""Yoshivert99""]";Normal;19;false;false;2016-07-12T00:15:28.0;13885;Yoshivert99's hack
2851;https://dl.smwcentral.net/15266/SMW%20LWE.zip;119410;3.4;"[""Random_Josh""]";Kaizo: Light;19;false;false;2017-03-25T01:54:52.0;15266;Super Mario World - Luigi's World Edition
1553;https://dl.smwcentral.net/5030/A%20halloween%20walk.zip;116640;3.3;"[""MATTAN""]";Normal;7;false;false;2013-07-24T17:10:20.0;5030;A Halloween Walk
775;https://dl.smwcentral.net/10058/Insert%20Coin%20v.%201.24.zip;131840;3.3;"[""Zildjian"", ""noon""]";Normal;1;false;false;2014-12-30T20:03:39.0;10058;Insert Coin
994;https://dl.smwcentral.net/6050/hack%202%20patch.zip;46950;3.3;"[""TenPoundHammer""]";Normal;11;false;true;2014-01-06T14:35:58.0;6050;Just Another SMW Hack
2904;https://dl.smwcentral.net/9936/Lightning%20Crashes%201.2.zip;177060;3.3;"[""PatPatPat""]";Normal;51;false;false;2015-11-07T17:39:48.0;9936;Lightning Crashes
3381;https://dl.smwcentral.net/10137/Mario%20and%20Luigi%20MEGA%20Adventure%201%20Demo%202.0.zip;193060;3.3;"[""Master mario 27""]";Normal;6;false;true;2015-11-30T17:20:01.0;10137;Mario and luigi MEGA Adventure 1
781;https://dl.smwcentral.net/5422/Mario%27s%20Walk%20Home.zip;195760;3.3;"[""Noivern""]";Easy;15;false;true;2013-10-14T06:06:29.0;5422;Mario's Walk Home: Extended Collector's Edition
389;https://dl.smwcentral.net/9646/Mercenaries%20Version%201.1.zip;294340;3.3;"[""DTG""]";Normal;0;false;true;2015-04-19T22:55:30.0;9646;Mercenaries
1441;https://dl.smwcentral.net/6760/Special%20World%20Demo%200.1.3.zip;146010;3.3;"[""Superwario1999""]";Kaizo: Light;5;false;true;2014-07-04T23:22:51.0;6760;Special World?
1208;https://dl.smwcentral.net/6286/SMWAPI%20v1.1.zip;28060;3.3;"[""xAsianjay""]";Hard;7;false;false;2014-02-12T05:16:59.0;6286;Super Mario World: Adventures On Petite Island
343;https://dl.smwcentral.net/9955/TheGrassyPlains.zip;100400;3.3;"[""pieguy184""]";Normal;4;false;true;2015-06-08T20:57:24.0;9955;The Grassy Plains
1622;https://dl.smwcentral.net/15935/zgc147.zip;221660;3.3;"[""Zeldara109""]";Normal;64;false;false;2017-07-23T23:07:29.0;15935;Zeldara's Glitch City v147
1050;https://dl.smwcentral.net/6970/COLLAB%20%28Update%21%29.zip;159320;3.3;"[""Daizo Dee Von"", ""Neidave""]";Normal;11;false;false;2014-08-05T16:59:52.0;6970;COLLAB
1142;https://dl.smwcentral.net/13168/SMW%20Hehey%21.zip;123030;3.3;"[""Grugi""]";Hard;3;false;false;2016-01-29T18:22:46.0;13168;Super Mario World: Hehey!
782;https://dl.smwcentral.net/9769/Mario%27s%20Double%20Trouble.zip;152100;3.3;"[""AlWaYsDeLiVeRz""]";Normal;74;false;false;2015-08-23T17:54:35.0;9769;Mario's Double Trouble
3882;https://dl.smwcentral.net/15892/yumpy%20boy.zip;203040;3.2;"[""JUMP Team"", ""Lazy"", ""idol""]";Very Hard;120;false;false;2017-07-17T23:06:48.0;15892;YUMP
9521;https://dl.smwcentral.net/6416/MARIO.zip;69530;3.2;"[""Adam"", ""M A R I O""]";Easy;7;false;false;2014-03-16T20:38:46.0;6416;MARIO
1094;https://dl.smwcentral.net/6386/UNTITLED%20DOOM%20demo%201.zip;53230;3.2;"[""MercuryPenny""]";Kaizo: Light;6;false;true;2014-05-21T20:01:55.0;6386;UNTITLED DOOM
1169;https://dl.smwcentral.net/6027/%23thathack.zip;232060;3.2;"[""levelengine""]";Normal;12;false;false;2013-12-28T17:55:19.0;6027;#thathack
726;https://dl.smwcentral.net/10541/DesertTraveling.zip;83760;3.1;"[""2362""]";Easy;1;false;false;2015-12-02T04:31:51.0;10541;Desert Traveling
1628;https://dl.smwcentral.net/12794/Marios%20Sweet%20Adventure%20Demo%204.zip;33220;3.1;"[""niko""]";Normal;7;false;true;2015-12-07T21:48:29.0;12794;Mario's Sweet Adventure
538;https://dl.smwcentral.net/9639/5LevelHack.zip;12780;3;"[""grishnax""]";Normal;5;false;false;2015-04-20T15:25:15.0;9639;5 Level Hack
358;https://dl.smwcentral.net/9677/AnotherChallengeWithMario%20DEMO%201.0.zip;49200;3;"[""ChaoticX""]";Hard;8;false;true;2015-07-22T18:11:15.0;9677;Another Challenge With Mario
387;https://dl.smwcentral.net/10048/App%20Strike%28v2%29.zip;58170;3;"[""Metalstriker""]";Normal;5;false;false;2015-02-23T22:56:22.0;10048;App Strike
866;https://dl.smwcentral.net/9877/Kopia%20%284%29%20av%20Super%20Mario%20World%20%28U%29%20%5B%21%5D.zip;32170;3;"[""Choco""]";Normal;15;false;true;2015-08-08T09:54:59.0;9877;Bowser's Armada
338;https://dl.smwcentral.net/9784/EF_Land.zip;14340;3;"[""Electrofire""]";Easy;6;false;true;2015-03-30T23:03:42.0;9784;EF Land
980;https://dl.smwcentral.net/17732/Extreme_One_Screen_Puzzle_V1.4.zip;49560;3;"[""Emerald Shell""]";Kaizo: Hard;1;false;false;2018-07-09T16:34:59.0;17732;Extreme One-Screen Puzzle
662;https://dl.smwcentral.net/9807/FF-SMW.zip;62710;3;"[""Furdabip""]";Normal;60;false;true;2015-08-01T12:46:35.0;9807;Final Fantasy: Super Moogle World
